date,channel,campaign_name,campaign_variant,impressions,clicks,ctr,bounces,bounce_rate,sessions_avg_duration_sec,conversions,conversion_rate,revenue,spend,cpa,roas,avg_order_value,new_customers,returning_customers
2024-07-25,Instagram Ads,Influencer Collab,N/A,10346,137,0.01331,63,0.4599,40,3,0.02584,269.28,142.83,47.61,1.89,89.76,0,1
2024-07-25,Display,Programmatic RTB,Control,71376,324,0.00455,85,0.2623,79,3,0.0096,443.55,340.34,113.45,1.3,147.85,1,1
2024-07-25,TikTok Ads,In-Feed Ads,N/A,14910,230,0.01546,135,0.587,58,3,0.01571,272.4,179.08,59.69,1.52,90.8,1,1
2024-07-25,TikTok Ads,Spark Ads,N/A,9505,166,0.01753,43,0.259,41,3,0.01998,137.13,126.48,42.16,1.08,45.71,0,1
2024-07-25,TikTok Ads,TopView,N/A,11860,173,0.0146,73,0.422,248,2,0.01225,186.6,123.98,61.99,1.51,93.3,0,1
2024-07-25,Newsletter,Monthly Digest,N/A,2071,91,0.04424,28,0.3077,29,8,0.09498,684.08,0.0,0.0,684.08,85.51,2,4
2024-07-25,Newsletter,Special Offers,N/A,1269,39,0.03141,16,0.4103,360,4,0.11723,161.12,0.0,0.0,161.12,40.28,1,1
2024-07-25,Newsletter,Content Roundup,N/A,2076,93,0.04523,51,0.5484,183,8,0.08969,482.64,0.0,0.0,482.64,60.33,3,3
2024-07-25,Influencer,Micro-Influencer,N/A,5307,120,0.02266,56,0.4667,80,1,0.01396,130.04,226.24,226.24,0.57,130.04,0,0
2024-07-25,Influencer,Macro-Influencer,N/A,4293,81,0.01899,38,0.4691,61,1,0.0161,83.01,203.88,203.88,0.41,83.01,0,0
2024-07-25,Influencer,UGC Campaign,N/A,4618,82,0.01797,28,0.3415,122,1,0.01576,59.2,250.14,250.14,0.24,59.2,0,0
2024-07-25,Affiliate,Blog Partners,N/A,8400,229,0.02733,68,0.2969,61,9,0.04204,1020.15,0.0,0.0,1020.15,113.35,4,3
2024-07-25,Affiliate,Cashback Sites,N/A,8358,222,0.02663,130,0.5856,126,10,0.04707,1338.0,0.0,0.0,1338.0,133.8,4,5
2024-07-26,Email,Welcome Series,Control,1531,69,0.04566,18,0.2609,134,6,0.09903,661.56,0.0,0.0,661.56,110.26,1,3
2024-07-26,Email,Cart Abandonment,Variant_B,1254,33,0.02666,20,0.6061,256,3,0.11168,228.42,0.0,0.0,228.42,76.14,1,1
2024-07-26,Email,Weekly Newsletter,N/A,2148,95,0.04442,30,0.3158,102,6,0.07299,344.94,0.0,0.0,344.94,57.49,1,2
2024-07-26,Email,Flash Sale,Variant_B,1408,38,0.02721,20,0.5263,104,2,0.05342,127.52,0.0,0.0,127.52,63.76,1,1
2024-07-26,Email,Re-engagement,N/A,1608,55,0.03446,19,0.3455,128,6,0.11148,299.94,0.0,0.0,299.94,49.99,3,3
2024-07-26,Google Ads,Brand Search,N/A,14287,333,0.02331,215,0.6456,16,15,0.04673,558.75,597.1,39.81,0.94,37.25,4,8
2024-07-26,Google Ads,Generic Search,N/A,8297,165,0.01992,105,0.6364,134,4,0.02989,369.56,284.52,71.13,1.3,92.39,1,1
2024-07-26,Google Ads,Shopping Ads,N/A,12303,444,0.03612,262,0.5901,120,15,0.03601,2300.25,417.72,27.85,5.51,153.35,5,8
2024-07-26,Facebook Ads,Lookalike Prospecting,N/A,21530,192,0.00895,87,0.4531,84,3,0.01653,204.36,256.44,85.48,0.8,68.12,1,1
2024-07-26,Instagram Ads,Stories Ads,N/A,7773,114,0.01467,50,0.4386,129,1,0.01478,85.3,118.64,118.64,0.72,85.3,0,0
2024-07-26,Instagram Ads,Reels Ads,N/A,7426,116,0.01571,74,0.6379,156,3,0.02588,296.67,104.28,34.76,2.84,98.89,1,1
2024-07-26,Instagram Ads,Shopping Ads,N/A,10694,219,0.0205,107,0.4886,26,4,0.01928,160.08,165.16,41.29,0.97,40.02,1,1
2024-07-26,Display,Programmatic RTB,N/A,18883,76,0.00404,26,0.3421,114,0,0.00614,0.0,101.99,101.99,0.0,132.25,0,0
2024-07-26,Display,Premium Placement,Variant_A,15051,49,0.0033,27,0.551,283,0,0.00767,0.0,93.68,93.68,0.0,42.84,0,0
2024-07-26,Display,Retargeting Banner,N/A,15427,71,0.00462,36,0.507,234,0,0.00856,0.0,72.67,72.67,0.0,59.39,0,0
2024-07-26,TikTok Ads,In-Feed Ads,N/A,22011,327,0.01487,89,0.2722,19,6,0.01972,673.08,292.28,48.71,2.3,112.18,1,3
2024-07-26,TikTok Ads,Spark Ads,N/A,21776,297,0.01365,187,0.6296,217,2,0.00946,155.68,238.55,119.28,0.65,77.84,0,1
2024-07-26,Newsletter,Monthly Digest,N/A,2167,75,0.03489,19,0.2533,72,6,0.0801,315.0,0.0,0.0,315.0,52.5,2,3
2024-07-26,Newsletter,Special Offers,N/A,2034,101,0.04988,26,0.2574,92,13,0.13765,543.66,0.0,0.0,543.66,41.82,7,5
2024-07-26,Newsletter,Content Roundup,N/A,2453,95,0.03908,45,0.4737,50,9,0.09633,767.97,0.0,0.0,767.97,85.33,3,5
2024-07-26,Influencer,Micro-Influencer,N/A,13662,350,0.02564,105,0.3,303,8,0.02295,897.92,757.35,94.67,1.19,112.24,3,3
2024-07-26,Affiliate,Cashback Sites,N/A,8955,293,0.03282,96,0.3276,177,9,0.03188,691.2,0.0,0.0,691.2,76.8,4,3
2024-07-26,Affiliate,Coupon Sites,N/A,9068,222,0.02449,94,0.4234,223,8,0.03952,1017.2,0.0,0.0,1017.2,127.15,3,3
2024-07-27,Email,Welcome Series,Variant_A,1183,32,0.02773,10,0.3125,17,1,0.05709,120.43,0.0,0.0,120.43,120.43,0,0
2024-07-27,Email,Cart Abandonment,N/A,902,22,0.02533,13,0.5909,177,2,0.09822,231.54,0.0,0.0,231.54,115.77,0,1
2024-07-27,Email,Weekly Newsletter,N/A,930,28,0.03074,13,0.4643,465,1,0.06822,104.67,0.0,0.0,104.67,104.67,0,0
2024-07-27,Email,Flash Sale,N/A,974,35,0.03686,21,0.6,24,2,0.07092,124.66,0.0,0.0,124.66,62.33,0,0
2024-07-27,Email,Re-engagement,Variant_B,1058,29,0.02776,16,0.5517,108,3,0.10515,307.08,0.0,0.0,307.08,102.36,0,1
2024-07-27,Email,Product Launch,N/A,746,21,0.02887,8,0.381,68,1,0.06419,47.55,0.0,0.0,47.55,47.55,0,0
2024-07-27,Google Ads,Generic Search,N/A,7278,157,0.02164,49,0.3121,24,4,0.02902,237.68,260.4,65.1,0.91,59.42,1,1
2024-07-27,Google Ads,Performance Max,N/A,8454,172,0.02045,74,0.4302,197,5,0.03154,280.95,317.33,63.47,0.89,56.19,1,2
2024-07-27,Google Ads,Retargeting,N/A,8532,257,0.0302,138,0.537,101,7,0.02985,1091.51,354.13,50.59,3.08,155.93,3,2
2024-07-27,Facebook Ads,Lookalike Prospecting,N/A,4079,37,0.00921,20,0.5405,49,0,0.02546,0.0,56.12,56.12,0.0,75.76,0,0
2024-07-27,Facebook Ads,Retargeting,Control,6869,96,0.01401,34,0.3542,162,3,0.0314,220.02,101.38,33.79,2.17,73.34,1,1
2024-07-27,Facebook Ads,Dynamic Product Ads,Variant_A,5897,65,0.01105,24,0.3692,49,1,0.0196,141.55,84.83,84.83,1.67,141.55,0,0
2024-07-27,Facebook Ads,Lead Gen,Variant_B,5719,66,0.01161,23,0.3485,262,1,0.01829,109.33,69.55,69.55,1.57,109.33,0,0
2024-07-27,Instagram Ads,Stories Ads,N/A,4770,64,0.01343,26,0.4062,128,1,0.02117,87.9,68.8,68.8,1.28,87.9,0,0
2024-07-27,Instagram Ads,Reels Ads,N/A,6559,93,0.01421,47,0.5054,183,1,0.01749,73.1,100.31,100.31,0.73,73.1,0,0
2024-07-27,Instagram Ads,Influencer Collab,N/A,7841,125,0.01595,76,0.608,70,2,0.02388,319.76,112.11,56.05,2.85,159.88,0,1
2024-07-27,Display,Retargeting Banner,Variant_A,43652,173,0.00398,100,0.578,55,1,0.00621,108.0,204.69,204.69,0.53,108.0,0,0
2024-07-27,TikTok Ads,In-Feed Ads,N/A,17896,347,0.01944,109,0.3141,32,3,0.01029,226.23,210.17,70.06,1.08,75.41,1,1
2024-07-27,TikTok Ads,TopView,N/A,12924,206,0.01595,92,0.4466,51,2,0.01287,147.34,162.87,81.44,0.9,73.67,0,1
2024-07-27,Newsletter,Monthly Digest,N/A,2313,103,0.04496,58,0.5631,57,11,0.11338,1012.44,0.0,0.0,1012.44,92.04,5,3
2024-07-27,Newsletter,Content Roundup,N/A,2608,120,0.04638,50,0.4167,85,8,0.06834,1088.24,0.0,0.0,1088.24,136.03,3,4
2024-07-27,Influencer,Micro-Influencer,N/A,2993,74,0.02479,29,0.3919,78,1,0.02432,46.67,164.94,164.94,0.28,46.67,0,0
2024-07-27,Influencer,Macro-Influencer,N/A,2811,69,0.02484,41,0.5942,112,1,0.02134,62.41,161.48,161.48,0.39,62.41,0,0
2024-07-27,Influencer,UGC Campaign,N/A,2747,61,0.02229,36,0.5902,164,1,0.02431,74.32,139.0,139.0,0.53,74.32,0,0
2024-07-27,Affiliate,Blog Partners,N/A,5510,177,0.03222,57,0.322,79,8,0.04749,484.96,0.0,0.0,484.96,60.62,3,5
2024-07-27,Affiliate,Coupon Sites,N/A,6347,210,0.03313,73,0.3476,31,11,0.05381,593.01,0.0,0.0,593.01,53.91,5,5
2024-07-28,Email,Welcome Series,Variant_B,1673,76,0.04562,49,0.6447,297,5,0.07014,686.85,0.0,0.0,686.85,137.37,2,2
2024-07-28,Email,Cart Abandonment,N/A,951,33,0.03474,11,0.3333,60,3,0.09973,350.91,0.0,0.0,350.91,116.97,1,1
2024-07-28,Email,Weekly Newsletter,N/A,1816,78,0.04298,46,0.5897,157,8,0.106,949.92,0.0,0.0,949.92,118.74,3,4
2024-07-28,Email,Flash Sale,Control,1675,61,0.0366,24,0.3934,63,5,0.09158,491.45,0.0,0.0,491.45,98.29,2,2
2024-07-28,Email,Re-engagement,N/A,1069,40,0.03812,13,0.325,40,4,0.1031,335.88,0.0,0.0,335.88,83.97,1,1
2024-07-28,Google Ads,Brand Search,N/A,3847,112,0.02926,49,0.4375,142,3,0.031,213.27,152.13,50.71,1.4,71.09,1,1
2024-07-28,Google Ads,Generic Search,N/A,4127,85,0.02067,42,0.4941,39,3,0.03887,191.01,167.28,55.76,1.14,63.67,1,1
2024-07-28,Google Ads,Shopping Ads,N/A,6499,160,0.02471,83,0.5188,32,6,0.0377,730.14,246.12,41.02,2.97,121.69,1,2
2024-07-28,Google Ads,Performance Max,N/A,4305,115,0.02688,42,0.3652,204,4,0.03644,295.36,147.69,36.92,2.0,73.84,1,2
2024-07-28,Google Ads,Retargeting,N/A,5189,172,0.03326,92,0.5349,148,7,0.04387,374.43,186.96,26.71,2.0,53.49,2,3
2024-07-28,Facebook Ads,Retargeting,Control,10010,151,0.0151,64,0.4238,116,4,0.03229,184.0,139.82,34.95,1.32,46.0,1,1
2024-07-28,Facebook Ads,Dynamic Product Ads,N/A,7347,70,0.00965,26,0.3714,188,2,0.0293,273.76,102.29,51.15,2.68,136.88,0,1
2024-07-28,Facebook Ads,Brand Awareness,N/A,7792,80,0.01032,23,0.2875,78,2,0.0282,249.1,99.93,49.97,2.49,124.55,0,1
2024-07-28,Instagram Ads,Stories Ads,N/A,2911,44,0.01519,14,0.3182,32,0,0.01373,0.0,46.08,46.08,0.0,93.32,0,0
2024-07-28,Instagram Ads,Reels Ads,N/A,3417,57,0.01689,25,0.4386,98,0,0.01272,0.0,53.11,53.11,0.0,107.32,0,0
2024-07-28,Instagram Ads,Shopping Ads,N/A,4675,86,0.01853,55,0.6395,119,1,0.02111,133.25,77.54,77.54,1.72,133.25,0,0
2024-07-28,Instagram Ads,Influencer Collab,N/A,6138,113,0.01851,43,0.3805,269,2,0.02265,254.26,106.5,53.25,2.39,127.13,0,0
2024-07-28,Display,Programmatic RTB,N/A,45265,192,0.00425,110,0.5729,37,1,0.0064,114.72,245.48,245.48,0.47,114.72,0,0
2024-07-28,TikTok Ads,In-Feed Ads,N/A,31261,511,0.01638,264,0.5166,55,5,0.0112,667.35,429.88,85.98,1.55,133.47,1,2
2024-07-28,Newsletter,Monthly Digest,N/A,2322,73,0.03146,19,0.2603,55,5,0.07825,167.1,0.0,0.0,167.1,33.42,1,1
2024-07-28,Newsletter,Special Offers,N/A,2541,125,0.04926,35,0.28,357,13,0.10873,1041.69,0.0,0.0,1041.69,80.13,6,8
2024-07-28,Influencer,UGC Campaign,N/A,8756,232,0.0266,72,0.3103,98,2,0.01287,144.16,426.14,213.07,0.34,72.08,0,0
2024-07-28,Affiliate,Blog Partners,N/A,3109,93,0.03006,43,0.4624,110,2,0.02993,121.34,0.0,0.0,121.34,60.67,0,0
2024-07-28,Affiliate,Cashback Sites,N/A,3157,111,0.03516,57,0.5135,84,3,0.03597,367.59,0.0,0.0,367.59,122.53,1,1
2024-07-28,Affiliate,Coupon Sites,N/A,2751,87,0.03196,30,0.3448,71,4,0.05164,511.36,0.0,0.0,511.36,127.84,1,1
2024-07-29,Email,Welcome Series,Variant_B,2242,90,0.04049,25,0.2778,135,9,0.10559,807.75,0.0,0.0,807.75,89.75,4,4
2024-07-29,Email,Weekly Newsletter,Variant_B,2096,83,0.04007,35,0.4217,131,9,0.10951,730.8,0.0,0.0,730.8,81.2,2,4
2024-07-29,Email,Flash Sale,N/A,2037,68,0.03376,18,0.2647,98,6,0.10275,399.9,0.0,0.0,399.9,66.65,2,2
2024-07-29,Email,Re-engagement,Control,1483,38,0.02572,22,0.5789,69,3,0.08903,249.21,0.0,0.0,249.21,83.07,1,1
2024-07-29,Google Ads,Brand Search,N/A,7281,154,0.02128,54,0.3506,125,7,0.04723,739.27,254.56,36.37,2.9,105.61,3,3
2024-07-29,Google Ads,Generic Search,N/A,5412,132,0.0245,33,0.25,72,3,0.02639,158.73,224.81,74.94,0.71,52.91,0,1
2024-07-29,Google Ads,Shopping Ads,N/A,5843,170,0.02917,106,0.6235,37,4,0.02766,404.28,222.04,55.51,1.82,101.07,1,2
2024-07-29,Google Ads,Performance Max,N/A,5620,167,0.02986,105,0.6287,75,4,0.02605,498.92,195.81,48.95,2.55,124.73,2,1
2024-07-29,Google Ads,Retargeting,N/A,5814,173,0.02992,99,0.5723,19,3,0.02196,216.36,191.14,63.71,1.13,72.12,1,1
2024-07-29,Facebook Ads,Retargeting,Variant_A,16839,199,0.01185,79,0.397,49,3,0.01933,390.36,250.25,83.42,1.56,130.12,1,1
2024-07-29,Facebook Ads,Brand Awareness,Variant_B,13385,131,0.00985,43,0.3282,54,3,0.02513,392.85,197.92,65.97,1.98,130.95,1,1
2024-07-29,Instagram Ads,Stories Ads,N/A,8253,108,0.01314,65,0.6019,113,2,0.02035,154.92,121.23,60.62,1.28,77.46,1,0
2024-07-29,Instagram Ads,Shopping Ads,N/A,12178,167,0.01376,80,0.479,19,2,0.01384,311.5,201.73,100.86,1.54,155.75,0,1
2024-07-29,Display,Programmatic RTB,Control,14522,57,0.00393,32,0.5614,244,0,0.00526,0.0,72.65,72.65,0.0,146.51,0,0
2024-07-29,Display,Premium Placement,Control,18512,65,0.00354,25,0.3846,102,0,0.01062,0.0,98.59,98.59,0.0,82.56,0,0
2024-07-29,Display,Retargeting Banner,N/A,20239,69,0.00342,18,0.2609,203,0,0.00699,0.0,124.16,124.16,0.0,50.67,0,0
2024-07-29,TikTok Ads,TopView,N/A,26680,554,0.02077,280,0.5054,75,8,0.01507,826.64,355.47,44.43,2.33,103.33,4,4
2024-07-29,Newsletter,Content Roundup,N/A,4822,223,0.04627,85,0.3812,76,15,0.06956,1484.85,0.0,0.0,1484.85,98.99,5,6
2024-07-29,Influencer,Micro-Influencer,N/A,6677,120,0.01802,49,0.4083,118,2,0.01948,138.7,353.14,176.57,0.39,69.35,0,1
2024-07-29,Influencer,Macro-Influencer,N/A,5255,122,0.02323,63,0.5164,154,1,0.01373,122.08,234.69,234.69,0.52,122.08,0,0
2024-07-29,Affiliate,Blog Partners,N/A,7254,223,0.03086,81,0.3632,104,13,0.06037,506.48,0.0,0.0,506.48,38.96,6,7
2024-07-29,Affiliate,Cashback Sites,N/A,5616,141,0.02514,90,0.6383,216,4,0.03053,448.72,0.0,0.0,448.72,112.18,1,1
2024-07-29,Affiliate,Coupon Sites,N/A,4821,103,0.0215,46,0.4466,150,5,0.05624,616.0,0.0,0.0,616.0,123.2,2,2
2024-07-30,Email,Welcome Series,Control,1458,46,0.03184,20,0.4348,416,4,0.09329,392.36,0.0,0.0,392.36,98.09,1,1
2024-07-30,Email,Cart Abandonment,Variant_A,1925,56,0.02926,17,0.3036,200,2,0.0497,262.48,0.0,0.0,262.48,131.24,1,0
2024-07-30,Email,Weekly Newsletter,Control,2622,79,0.03014,25,0.3165,233,4,0.06292,469.28,0.0,0.0,469.28,117.32,1,2
2024-07-30,Email,Flash Sale,N/A,1983,65,0.03316,31,0.4769,73,3,0.05104,343.77,0.0,0.0,343.77,114.59,1,1
2024-07-30,Email,Product Launch,Variant_A,1784,54,0.03046,14,0.2593,163,5,0.09578,192.0,0.0,0.0,192.0,38.4,2,2
2024-07-30,Google Ads,Brand Search,N/A,13084,412,0.03155,248,0.6019,148,10,0.02455,868.7,570.14,57.01,1.52,86.87,2,6
2024-07-30,Google Ads,Generic Search,N/A,18485,404,0.0219,128,0.3168,145,9,0.02307,719.91,658.32,73.15,1.09,79.99,2,3
2024-07-30,Facebook Ads,Dynamic Product Ads,N/A,15739,178,0.01132,50,0.2809,17,3,0.0192,271.59,222.95,74.32,1.22,90.53,1,1
2024-07-30,Facebook Ads,Brand Awareness,N/A,15791,207,0.01312,100,0.4831,46,7,0.03499,609.07,203.58,29.08,2.99,87.01,3,3
2024-07-30,Instagram Ads,Reels Ads,N/A,14754,209,0.01421,61,0.2919,493,2,0.01425,270.22,270.45,135.22,1.0,135.11,1,1
2024-07-30,Instagram Ads,Influencer Collab,N/A,10201,166,0.01637,102,0.6145,144,3,0.01967,471.84,167.03,55.68,2.82,157.28,1,1
2024-07-30,Display,Programmatic RTB,Variant_B,80251,298,0.00372,183,0.6141,134,2,0.00926,264.14,432.49,216.25,0.61,132.07,0,1
2024-07-30,TikTok Ads,Spark Ads,N/A,39005,737,0.01891,319,0.4328,48,11,0.0161,773.85,437.46,39.77,1.77,70.35,4,4
2024-07-30,Newsletter,Monthly Digest,N/A,1977,73,0.03701,29,0.3973,76,8,0.116,402.24,0.0,0.0,402.24,50.28,2,3
2024-07-30,Newsletter,Special Offers,N/A,2064,103,0.05009,53,0.5146,319,9,0.09509,836.73,0.0,0.0,836.73,92.97,4,4
2024-07-30,Newsletter,Content Roundup,N/A,2377,128,0.0542,38,0.2969,36,16,0.12909,1884.96,0.0,0.0,1884.96,117.81,4,5
2024-07-30,Influencer,Micro-Influencer,N/A,12370,228,0.01846,144,0.6316,138,3,0.01364,180.06,560.37,186.79,0.32,60.02,1,1
2024-07-30,Affiliate,Cashback Sites,N/A,8650,293,0.03397,75,0.256,113,16,0.05734,667.2,0.0,0.0,667.2,41.7,6,7
2024-07-30,Affiliate,Coupon Sites,N/A,7809,207,0.02658,111,0.5362,91,7,0.03513,439.25,0.0,0.0,439.25,62.75,2,3
2024-07-31,Email,Welcome Series,N/A,1140,35,0.03085,19,0.5429,216,3,0.09465,316.8,0.0,0.0,316.8,105.6,0,1
2024-07-31,Email,Cart Abandonment,Variant_A,1388,53,0.03819,30,0.566,69,2,0.05326,142.98,0.0,0.0,142.98,71.49,1,0
2024-07-31,Email,Weekly Newsletter,N/A,2184,71,0.03291,24,0.338,60,4,0.06844,337.4,0.0,0.0,337.4,84.35,2,2
2024-07-31,Email,Flash Sale,N/A,1232,34,0.02774,12,0.3529,51,2,0.06714,150.38,0.0,0.0,150.38,75.19,0,1
2024-07-31,Email,Re-engagement,N/A,1647,57,0.03521,25,0.4386,74,5,0.09041,393.8,0.0,0.0,393.8,78.76,2,2
2024-07-31,Email,Product Launch,N/A,973,33,0.03398,8,0.2424,53,3,0.09476,273.48,0.0,0.0,273.48,91.16,1,1
2024-07-31,Google Ads,Generic Search,N/A,10035,290,0.02896,141,0.4862,93,12,0.04461,837.12,351.28,29.27,2.38,69.76,6,4
2024-07-31,Google Ads,Shopping Ads,N/A,9301,322,0.03465,112,0.3478,138,9,0.03093,373.86,343.36,38.15,1.09,41.54,2,5
2024-07-31,Google Ads,Performance Max,N/A,9553,197,0.02067,60,0.3046,279,8,0.04204,289.04,310.34,38.79,0.93,36.13,2,4
2024-07-31,Google Ads,Retargeting,N/A,8924,267,0.02995,93,0.3483,45,10,0.04028,755.7,332.69,33.27,2.27,75.57,2,4
2024-07-31,Facebook Ads,Lookalike Prospecting,N/A,5595,58,0.01043,23,0.3966,40,1,0.02771,78.42,68.48,68.48,1.15,78.42,0,0
2024-07-31,Facebook Ads,Retargeting,N/A,6599,85,0.01299,22,0.2588,47,2,0.03487,278.9,91.42,45.71,3.05,139.45,0,0
2024-07-31,Facebook Ads,Dynamic Product Ads,Variant_A,8977,86,0.00963,24,0.2791,63,2,0.02667,93.2,123.03,61.52,0.76,46.6,0,0
2024-07-31,Facebook Ads,Brand Awareness,N/A,5110,64,0.01255,33,0.5156,64,2,0.03256,246.7,70.04,35.02,3.52,123.35,0,0
2024-07-31,Instagram Ads,Stories Ads,N/A,3848,60,0.01572,30,0.5,222,0,0.01312,0.0,67.98,67.98,0.0,112.16,0,0
2024-07-31,Instagram Ads,Reels Ads,N/A,5318,83,0.01578,46,0.5542,95,1,0.02395,119.56,77.58,77.58,1.54,119.56,0,0
2024-07-31,Instagram Ads,Shopping Ads,N/A,7352,115,0.01575,62,0.5391,196,1,0.01597,151.41,134.17,134.17,1.13,151.41,0,0
2024-07-31,Instagram Ads,Influencer Collab,N/A,5805,103,0.01781,60,0.5825,78,1,0.0142,140.59,80.1,80.1,1.76,140.59,0,0
2024-07-31,Display,Programmatic RTB,Variant_B,63183,230,0.00365,111,0.4826,48,1,0.00858,44.39,354.96,354.96,0.13,44.39,0,0
2024-07-31,TikTok Ads,In-Feed Ads,N/A,14568,329,0.0226,210,0.6383,41,6,0.01987,352.92,153.23,25.54,2.3,58.82,2,2
2024-07-31,TikTok Ads,Spark Ads,N/A,9870,161,0.01638,70,0.4348,175,2,0.01701,191.48,115.07,57.53,1.66,95.74,1,1
2024-07-31,TikTok Ads,TopView,N/A,12539,198,0.01582,58,0.2929,243,2,0.01391,241.54,163.96,81.98,1.47,120.77,0,0
2024-07-31,Newsletter,Content Roundup,N/A,6627,273,0.04129,146,0.5348,25,38,0.13961,2362.46,0.0,0.0,2362.46,62.17,16,15
2024-07-31,Influencer,Macro-Influencer,N/A,9373,154,0.01652,39,0.2532,49,2,0.01875,113.48,519.4,259.7,0.22,56.74,0,0
2024-07-31,Affiliate,Blog Partners,N/A,10683,404,0.03785,110,0.2723,54,11,0.02781,1344.2,0.0,0.0,1344.2,122.2,3,6
2024-07-31,Affiliate,Coupon Sites,N/A,5950,125,0.02117,46,0.368,165,4,0.03483,172.76,0.0,0.0,172.76,43.19,1,1
2024-08-01,Email,Welcome Series,Variant_B,1473,52,0.03536,32,0.6154,61,3,0.06464,455.49,0.0,0.0,455.49,151.83,1,1
2024-08-01,Email,Flash Sale,N/A,1400,37,0.02712,13,0.3514,49,2,0.06715,271.24,0.0,0.0,271.24,135.62,0,1
2024-08-01,Email,Re-engagement,N/A,2291,76,0.03357,33,0.4342,133,6,0.08993,615.0,0.0,0.0,615.0,102.5,3,2
2024-08-01,Email,Product Launch,N/A,1620,41,0.02592,18,0.439,68,2,0.06943,215.74,0.0,0.0,215.74,107.87,0,0
2024-08-01,Google Ads,Brand Search,N/A,4894,157,0.03213,91,0.5796,90,3,0.02338,171.03,162.45,54.15,1.05,57.01,1,1
2024-08-01,Google Ads,Generic Search,N/A,5998,157,0.02618,50,0.3185,94,6,0.04288,484.92,201.54,33.59,2.41,80.82,2,3
2024-08-01,Google Ads,Shopping Ads,N/A,5098,170,0.03347,103,0.6059,71,4,0.02652,202.56,182.37,45.59,1.11,50.64,1,2
2024-08-01,Google Ads,Performance Max,N/A,5231,148,0.02839,51,0.3446,22,6,0.04515,572.28,214.41,35.73,2.67,95.38,3,3
2024-08-01,Google Ads,Retargeting,N/A,8074,242,0.02998,69,0.2851,112,10,0.04455,1345.5,338.66,33.87,3.97,134.55,4,5
2024-08-01,Facebook Ads,Lookalike Prospecting,Control,4025,39,0.00992,10,0.2564,111,0,0.02377,0.0,56.28,56.28,0.0,103.2,0,0
2024-08-01,Facebook Ads,Retargeting,Control,5102,66,0.01306,37,0.5606,119,1,0.0302,95.64,68.59,68.59,1.39,95.64,0,0
2024-08-01,Facebook Ads,Dynamic Product Ads,Variant_A,5836,78,0.01347,43,0.5513,84,2,0.0281,178.2,74.33,37.16,2.4,89.1,0,1
2024-08-01,Facebook Ads,Brand Awareness,Variant_A,5124,46,0.00912,15,0.3261,251,1,0.02833,133.3,71.2,71.2,1.87,133.3,0,0
2024-08-01,Instagram Ads,Stories Ads,N/A,5903,68,0.01154,25,0.3676,98,1,0.0217,73.61,85.28,85.28,0.86,73.61,0,0
2024-08-01,Instagram Ads,Shopping Ads,N/A,5471,89,0.01643,33,0.3708,54,2,0.02649,331.02,83.84,41.92,3.95,165.51,0,1
2024-08-01,Instagram Ads,Influencer Collab,N/A,8608,154,0.01797,71,0.461,692,3,0.02424,426.03,151.16,50.39,2.82,142.01,1,1
2024-08-01,Display,Programmatic RTB,Variant_A,40948,148,0.00363,55,0.3716,957,0,0.00533,0.0,222.35,222.35,0.0,101.83,0,0
2024-08-01,TikTok Ads,Spark Ads,N/A,13773,169,0.01228,55,0.3254,53,2,0.01467,95.34,181.57,90.78,0.53,47.67,1,0
2024-08-01,TikTok Ads,TopView,N/A,12786,224,0.01752,87,0.3884,43,3,0.01777,291.81,175.69,58.56,1.66,97.27,0,1
2024-08-01,Newsletter,Special Offers,N/A,1766,66,0.0374,40,0.6061,65,8,0.13237,1083.92,0.0,0.0,1083.92,135.49,3,3
2024-08-01,Newsletter,Content Roundup,N/A,2673,111,0.04175,28,0.2523,129,11,0.10027,1012.22,0.0,0.0,1012.22,92.02,4,4
2024-08-01,Influencer,Macro-Influencer,N/A,3937,89,0.02269,43,0.4831,218,1,0.01995,71.3,199.18,199.18,0.36,71.3,0,0
2024-08-01,Influencer,UGC Campaign,N/A,3853,71,0.01868,22,0.3099,168,1,0.02486,57.07,187.28,187.28,0.3,57.07,0,0
2024-08-01,Affiliate,Blog Partners,N/A,5389,181,0.03361,59,0.326,129,10,0.05535,595.2,0.0,0.0,595.2,59.52,4,4
2024-08-01,Affiliate,Cashback Sites,N/A,4773,185,0.03893,71,0.3838,104,9,0.04979,513.09,0.0,0.0,513.09,57.01,3,4
2024-08-01,Affiliate,Coupon Sites,N/A,4475,144,0.03231,67,0.4653,167,5,0.03873,516.95,0.0,0.0,516.95,103.39,1,1
2024-08-02,Email,Weekly Newsletter,N/A,2498,117,0.04717,61,0.5214,38,13,0.11153,1219.53,0.0,0.0,1219.53,93.81,7,4
2024-08-02,Email,Flash Sale,Variant_A,2389,96,0.04037,42,0.4375,379,10,0.11121,1384.5,0.0,0.0,1384.5,138.45,4,6
2024-08-02,Email,Re-engagement,N/A,2304,55,0.02395,26,0.4727,71,5,0.09393,395.7,0.0,0.0,395.7,79.14,1,2
2024-08-02,Email,Product Launch,Variant_B,1652,38,0.02344,21,0.5526,25,3,0.08949,318.33,0.0,0.0,318.33,106.11,1,1
2024-08-02,Google Ads,Brand Search,N/A,9035,195,0.0216,116,0.5949,92,9,0.04633,416.61,302.32,33.59,1.38,46.29,3,3
